"year","zone","domain","measure","value"
"2016","S01008562","Access To Services","Rank",4282
"2016","S01008562","SIMD","Rank",872
"2016","S01008562","Crime","Rank",1836
"2016","S01008562","Employment","Rank",604
"2016","S01008562","Income","Rank",1041
"2016","S01008562","Health","Rank",597
"2016","S01008562","Education Skills And Training","Rank",1694
"2016","S01008562","Housing","Rank",1287
"2016","S01008562","SIMD","Decile",2
"2016","S01008562","Crime","Decile",3
"2016","S01008562","Health","Decile",1
"2016","S01008562","Access To Services","Decile",7
"2016","S01008562","Housing","Decile",2
"2016","S01008562","Education Skills And Training","Decile",3
"2016","S01008562","Income","Decile",2
"2016","S01008562","Employment","Decile",1
"2016","S01008562","Education Skills And Training","Vigintile",5
"2016","S01008562","Employment","Vigintile",2
"2016","S01008562","Health","Vigintile",2
"2016","S01008562","Housing","Vigintile",4
"2016","S01008562","Access To Services","Vigintile",13
"2016","S01008562","Crime","Vigintile",6
"2016","S01008562","Income","Vigintile",3
"2016","S01008562","SIMD","Vigintile",3
"2016","S01008562","Housing","Quintile",1
"2016","S01008562","Health","Quintile",1
"2016","S01008562","Income","Quintile",1
"2016","S01008562","Education Skills And Training","Quintile",2
"2016","S01008562","Employment","Quintile",1
"2016","S01008562","Crime","Quintile",2
"2016","S01008562","SIMD","Quintile",1
"2016","S01008562","Access To Services","Quintile",4
"2016","S01008563","Access To Services","Rank",6528
"2016","S01008563","SIMD","Rank",1403
"2016","S01008563","Crime","Rank",1212
"2016","S01008563","Employment","Rank",1481
"2016","S01008563","Income","Rank",1179
"2016","S01008563","Health","Rank",1414
"2016","S01008563","Education Skills And Training","Rank",1261
"2016","S01008563","Housing","Rank",1251
"2016","S01008563","SIMD","Decile",3
"2016","S01008563","Crime","Decile",2
"2016","S01008563","Health","Decile",3
"2016","S01008563","Access To Services","Decile",10
"2016","S01008563","Housing","Decile",2
"2016","S01008563","Education Skills And Training","Decile",2
"2016","S01008563","Income","Decile",2
"2016","S01008563","Employment","Decile",3
"2016","S01008563","Education Skills And Training","Vigintile",4
"2016","S01008563","Employment","Vigintile",5
"2016","S01008563","Health","Vigintile",5
"2016","S01008563","Housing","Vigintile",4
"2016","S01008563","Access To Services","Vigintile",19
"2016","S01008563","Crime","Vigintile",4
"2016","S01008563","Income","Vigintile",4
"2016","S01008563","SIMD","Vigintile",5
"2016","S01008563","Housing","Quintile",1
"2016","S01008563","Health","Quintile",2
"2016","S01008563","Income","Quintile",1
"2016","S01008563","Education Skills And Training","Quintile",1
"2016","S01008563","Employment","Quintile",2
"2016","S01008563","Crime","Quintile",1
"2016","S01008563","SIMD","Quintile",2
"2016","S01008563","Access To Services","Quintile",5
"2016","S01008832","Access To Services","Rank",3430
"2016","S01008832","SIMD","Rank",6284
"2016","S01008832","Crime","Rank",2122
"2016","S01008832","Employment","Rank",5861
"2016","S01008832","Income","Rank",6555
"2016","S01008832","Health","Rank",5360
"2016","S01008832","Education Skills And Training","Rank",6668
"2016","S01008832","Housing","Rank",5565
"2016","S01008832","SIMD","Decile",10
"2016","S01008832","Crime","Decile",4
"2016","S01008832","Health","Decile",8
"2016","S01008832","Access To Services","Decile",5
"2016","S01008832","Housing","Decile",8
"2016","S01008832","Education Skills And Training","Decile",10
"2016","S01008832","Income","Decile",10
"2016","S01008832","Employment","Decile",9
"2016","S01008832","Education Skills And Training","Vigintile",20
"2016","S01008832","Employment","Vigintile",17
"2016","S01008832","Health","Vigintile",16
"2016","S01008832","Housing","Vigintile",16
"2016","S01008832","Access To Services","Vigintile",10
"2016","S01008832","Crime","Vigintile",7
"2016","S01008832","Income","Vigintile",19
"2016","S01008832","SIMD","Vigintile",19
"2016","S01008832","Housing","Quintile",4
"2016","S01008832","Health","Quintile",4
"2016","S01008832","Income","Quintile",5
"2016","S01008832","Education Skills And Training","Quintile",5
"2016","S01008832","Employment","Quintile",5
"2016","S01008832","Crime","Quintile",2
"2016","S01008832","SIMD","Quintile",5
"2016","S01008832","Access To Services","Quintile",3
"2016","S01008833","Access To Services","Rank",6887
"2016","S01008833","SIMD","Rank",6719
"2016","S01008833","Crime","Rank",5980
"2016","S01008833","Employment","Rank",6316
"2016","S01008833","Income","Rank",5429
"2016","S01008833","Health","Rank",5030
"2016","S01008833","Education Skills And Training","Rank",6805
"2016","S01008833","Housing","Rank",4596
"2016","S01008833","SIMD","Decile",10
"2016","S01008833","Crime","Decile",9
"2016","S01008833","Health","Decile",8
"2016","S01008833","Access To Services","Decile",10
"2016","S01008833","Housing","Decile",7
"2016","S01008833","Education Skills And Training","Decile",10
"2016","S01008833","Income","Decile",8
"2016","S01008833","Employment","Decile",10
"2016","S01008833","Education Skills And Training","Vigintile",20
"2016","S01008833","Employment","Vigintile",19
"2016","S01008833","Health","Vigintile",15
"2016","S01008833","Housing","Vigintile",14
"2016","S01008833","Access To Services","Vigintile",20
"2016","S01008833","Crime","Vigintile",18
"2016","S01008833","Income","Vigintile",16
"2016","S01008833","SIMD","Vigintile",20
"2016","S01008833","Housing","Quintile",4
"2016","S01008833","Health","Quintile",4
"2016","S01008833","Income","Quintile",4
"2016","S01008833","Education Skills And Training","Quintile",5
"2016","S01008833","Employment","Quintile",5
"2016","S01008833","Crime","Quintile",5
"2016","S01008833","SIMD","Quintile",5
"2016","S01008833","Access To Services","Quintile",5
"2016","S01008834","Access To Services","Rank",6483
"2016","S01008834","SIMD","Rank",6842
"2016","S01008834","Crime","Rank",3474
"2016","S01008834","Employment","Rank",6131
"2016","S01008834","Income","Rank",6594
"2016","S01008834","Health","Rank",5839
"2016","S01008834","Education Skills And Training","Rank",6637
"2016","S01008834","Housing","Rank",4954
"2016","S01008834","SIMD","Decile",10
"2016","S01008834","Crime","Decile",5
"2016","S01008834","Health","Decile",9
"2016","S01008834","Access To Services","Decile",10
"2016","S01008834","Housing","Decile",8
"2016","S01008834","Education Skills And Training","Decile",10
"2016","S01008834","Income","Decile",10
"2016","S01008834","Employment","Decile",9
"2016","S01008834","Education Skills And Training","Vigintile",20
"2016","S01008834","Employment","Vigintile",18
"2016","S01008834","Health","Vigintile",17
"2016","S01008834","Housing","Vigintile",15
"2016","S01008834","Access To Services","Vigintile",19
"2016","S01008834","Crime","Vigintile",10
"2016","S01008834","Income","Vigintile",19
"2016","S01008834","SIMD","Vigintile",20
"2016","S01008834","Housing","Quintile",4
"2016","S01008834","Health","Quintile",5
"2016","S01008834","Income","Quintile",5
"2016","S01008834","Education Skills And Training","Quintile",5
"2016","S01008834","Employment","Quintile",5
"2016","S01008834","Crime","Quintile",3
"2016","S01008834","SIMD","Quintile",5
"2016","S01008834","Access To Services","Quintile",5
"2016","S01008835","Access To Services","Rank",5991
"2016","S01008835","SIMD","Rank",5548
"2016","S01008835","Crime","Rank",2784
"2016","S01008835","Employment","Rank",4621
"2016","S01008835","Income","Rank",4761
"2016","S01008835","Health","Rank",5513
"2016","S01008835","Education Skills And Training","Rank",5502
"2016","S01008835","Housing","Rank",4768
"2016","S01008835","SIMD","Decile",8
"2016","S01008835","Crime","Decile",4
"2016","S01008835","Health","Decile",8
"2016","S01008835","Access To Services","Decile",9
"2016","S01008835","Housing","Decile",7
"2016","S01008835","Education Skills And Training","Decile",8
"2016","S01008835","Income","Decile",7
"2016","S01008835","Employment","Decile",7
"2016","S01008835","Education Skills And Training","Vigintile",16
"2016","S01008835","Employment","Vigintile",14
"2016","S01008835","Health","Vigintile",16
"2016","S01008835","Housing","Vigintile",14
"2016","S01008835","Access To Services","Vigintile",18
"2016","S01008835","Crime","Vigintile",8
"2016","S01008835","Income","Vigintile",14
"2016","S01008835","SIMD","Vigintile",16
"2016","S01008835","Housing","Quintile",4
"2016","S01008835","Health","Quintile",4
"2016","S01008835","Income","Quintile",4
"2016","S01008835","Education Skills And Training","Quintile",4
"2016","S01008835","Employment","Quintile",4
"2016","S01008835","Crime","Quintile",2
"2016","S01008835","SIMD","Quintile",4
"2016","S01008835","Access To Services","Quintile",5
"2016","S01008717","Access To Services","Rank",6401
"2016","S01008717","SIMD","Rank",3970
"2016","S01008717","Crime","Rank",1953
"2016","S01008717","Employment","Rank",4185
"2016","S01008717","Income","Rank",3115
"2016","S01008717","Health","Rank",4567
"2016","S01008717","Education Skills And Training","Rank",2620
"2016","S01008717","Housing","Rank",4158
"2016","S01008717","SIMD","Decile",6
"2016","S01008717","Crime","Decile",3
"2016","S01008717","Health","Decile",7
"2016","S01008717","Access To Services","Decile",10
"2016","S01008717","Housing","Decile",6
"2016","S01008717","Education Skills And Training","Decile",4
"2016","S01008717","Income","Decile",5
"2016","S01008717","Employment","Decile",6
"2016","S01008717","Education Skills And Training","Vigintile",8
"2016","S01008717","Employment","Vigintile",12
"2016","S01008717","Health","Vigintile",14
"2016","S01008717","Housing","Vigintile",12
"2016","S01008717","Access To Services","Vigintile",19
"2016","S01008717","Crime","Vigintile",6
"2016","S01008717","Income","Vigintile",9
"2016","S01008717","SIMD","Vigintile",12
"2016","S01008717","Housing","Quintile",3
"2016","S01008717","Health","Quintile",4
"2016","S01008717","Income","Quintile",3
"2016","S01008717","Education Skills And Training","Quintile",2
"2016","S01008717","Employment","Quintile",3
"2016","S01008717","Crime","Quintile",2
"2016","S01008717","SIMD","Quintile",3
"2016","S01008717","Access To Services","Quintile",5
"2016","S01008718","Access To Services","Rank",5968
"2016","S01008718","SIMD","Rank",4276
"2016","S01008718","Crime","Rank",1649
"2016","S01008718","Employment","Rank",4601
"2016","S01008718","Income","Rank",4092
"2016","S01008718","Health","Rank",4039
"2016","S01008718","Education Skills And Training","Rank",2758
"2016","S01008718","Housing","Rank",1520
"2016","S01008718","SIMD","Decile",7
"2016","S01008718","Crime","Decile",3
"2016","S01008718","Health","Decile",6
"2016","S01008718","Access To Services","Decile",9
"2016","S01008718","Housing","Decile",3
"2016","S01008718","Education Skills And Training","Decile",4
"2016","S01008718","Income","Decile",6
"2016","S01008718","Employment","Decile",7
"2016","S01008718","Education Skills And Training","Vigintile",8
"2016","S01008718","Employment","Vigintile",14
"2016","S01008718","Health","Vigintile",12
"2016","S01008718","Housing","Vigintile",5
"2016","S01008718","Access To Services","Vigintile",18
"2016","S01008718","Crime","Vigintile",5
"2016","S01008718","Income","Vigintile",12
"2016","S01008718","SIMD","Vigintile",13
"2016","S01008718","Housing","Quintile",2
"2016","S01008718","Health","Quintile",3
"2016","S01008718","Income","Quintile",3
"2016","S01008718","Education Skills And Training","Quintile",2
"2016","S01008718","Employment","Quintile",4
"2016","S01008718","Crime","Quintile",2
"2016","S01008718","SIMD","Quintile",4
"2016","S01008718","Access To Services","Quintile",5
"2016","S01008719","Access To Services","Rank",3960
"2016","S01008719","SIMD","Rank",3475
"2016","S01008719","Crime","Rank",3953
"2016","S01008719","Employment","Rank",4398
"2016","S01008719","Income","Rank",3292
"2016","S01008719","Health","Rank",3786
"2016","S01008719","Education Skills And Training","Rank",1469
"2016","S01008719","Housing","Rank",2651
"2016","S01008719","SIMD","Decile",5
"2016","S01008719","Crime","Decile",6
"2016","S01008719","Health","Decile",6
"2016","S01008719","Access To Services","Decile",6
"2016","S01008719","Housing","Decile",4
"2016","S01008719","Education Skills And Training","Decile",3
"2016","S01008719","Income","Decile",5
"2016","S01008719","Employment","Decile",7
"2016","S01008719","Education Skills And Training","Vigintile",5
"2016","S01008719","Employment","Vigintile",13
"2016","S01008719","Health","Vigintile",11
"2016","S01008719","Housing","Vigintile",8
"2016","S01008719","Access To Services","Vigintile",12
"2016","S01008719","Crime","Vigintile",12
"2016","S01008719","Income","Vigintile",10
"2016","S01008719","SIMD","Vigintile",10
"2016","S01008719","Housing","Quintile",2
"2016","S01008719","Health","Quintile",3
"2016","S01008719","Income","Quintile",3
"2016","S01008719","Education Skills And Training","Quintile",2
"2016","S01008719","Employment","Quintile",4
"2016","S01008719","Crime","Quintile",3
"2016","S01008719","SIMD","Quintile",3
"2016","S01008719","Access To Services","Quintile",3
"2016","S01008720","Access To Services","Rank",2816
"2016","S01008720","SIMD","Rank",2364
"2016","S01008720","Crime","Rank",735
"2016","S01008720","Employment","Rank",2562
"2016","S01008720","Income","Rank",2888
"2016","S01008720","Health","Rank",2402
"2016","S01008720","Education Skills And Training","Rank",2434
"2016","S01008720","Housing","Rank",1095
"2016","S01008720","SIMD","Decile",4
"2016","S01008720","Crime","Decile",2
"2016","S01008720","Health","Decile",4
"2016","S01008720","Access To Services","Decile",5
"2016","S01008720","Housing","Decile",2
"2016","S01008720","Education Skills And Training","Decile",4
"2016","S01008720","Income","Decile",5
"2016","S01008720","Employment","Decile",4
"2016","S01008720","Education Skills And Training","Vigintile",7
"2016","S01008720","Employment","Vigintile",8
"2016","S01008720","Health","Vigintile",7
"2016","S01008720","Housing","Vigintile",4
"2016","S01008720","Access To Services","Vigintile",9
"2016","S01008720","Crime","Vigintile",3
"2016","S01008720","Income","Vigintile",9
"2016","S01008720","SIMD","Vigintile",7
"2016","S01008720","Housing","Quintile",1
"2016","S01008720","Health","Quintile",2
"2016","S01008720","Income","Quintile",3
"2016","S01008720","Education Skills And Training","Quintile",2
"2016","S01008720","Employment","Quintile",2
"2016","S01008720","Crime","Quintile",1
"2016","S01008720","SIMD","Quintile",2
"2016","S01008720","Access To Services","Quintile",3
